year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
2013,8,13,22,24,28,1005,3.13,0,0,96,
2013,8,13,23,15,26,999,11.18,0,1,36,
2013,8,14,0,19,24,1003,3.13,0,0,49,
2013,8,14,1,20,24,1004,6.26,0,0,73,
2013,8,14,2,20,24,1004,0.89,0,0,51,
2013,8,14,3,20,24,1003,1.78,0,0,41,
2013,8,14,4,21,24,1004,3.13,0,0,45,
2013,8,14,5,21,25,1004,1.79,0,0,54,
2013,8,14,6,21,24,1005,0.89,0,0,65,
2013,8,14,7,22,24,1005,0.89,0,0,53,
2013,8,14,8,21,27,1005,1.79,0,0,29,
2013,8,14,9,22,29,1005,0.89,0,0,42,
2013,8,14,10,22,30,1004,1.79,0,0,66,
2013,8,14,11,23,31,1004,3.58,0,0,65,
2013,8,14,12,23,32,1004,5.37,0,0,58,
2013,8,14,13,22,32,1003,7.16,0,0,58,
2013,8,14,14,23,33,1003,11.18,0,0,49,
2013,8,14,15,23,32,1003,15.2,0,0,59,
2013,8,14,16,24,32,1002,20.12,0,0,69,
2013,8,14,17,23,32,1003,24.14,0,0,80,
2013,8,14,18,24,31,1002,27.27,0,0,87,
2013,8,14,19,24,30,1003,30.4,0,0,80,
2013,8,14,20,24,29,1004,33.53,0,0,84,
2013,8,14,21,24,29,1004,36.66,0,0,88,
2013,8,14,22,24,29,1004,39.79,0,0,77,
2013,8,14,23,24,29,1004,41.58,0,0,69,
2013,8,15,0,24,28,1003,43.37,0,0,57,
2013,8,15,1,24,27,1004,45.16,0,0,61,
2013,8,15,2,23,27,1003,46.95,0,0,66,
2013,8,15,3,23,27,1003,48.74,0,0,72,
2013,8,15,4,24,27,1003,50.53,0,0,70,
2013,8,15,5,24,26,1003,0.89,0,0,78,
2013,8,15,6,24,26,1003,1.79,0,0,79,
2013,8,15,7,24,27,1003,0.89,0,0,79,
2013,8,15,8,24,28,1004,1.78,0,0,77,
2013,8,15,9,24,29,1004,2.67,0,0,76,
2013,8,15,10,24,31,1004,3.56,0,0,86,
2013,8,15,11,24,31,1003,1.79,0,0,91,
2013,8,15,12,23,32,1003,3.58,0,0,90,
2013,8,15,13,23,32,1002,5.37,0,0,94,
2013,8,15,14,23,32,1002,8.5,0,0,101,
2013,8,15,15,24,32,1001,11.63,0,0,105,
2013,8,15,16,24,32,1001,14.76,0,0,109,
2013,8,15,17,24,32,1001,17.89,0,0,115,
2013,8,15,18,25,31,1001,19.68,0,0,139,
2013,8,15,19,25,30,1001,21.47,0,0,142,
2013,8,15,20,26,30,1001,23.26,0,0,151,
2013,8,15,21,26,30,1001,25.05,0,0,164,
2013,8,15,22,26,29,1001,26.84,0,0,160,
2013,8,15,23,26,29,1000,28.63,0,0,160,
2013,8,16,0,26,29,1000,31.76,0,1,179,
2013,8,16,1,23,27,999,37.57,0,0,55,
2013,8,16,2,22,27,998,40.7,0,0,60,
2013,8,16,3,23,26,999,42.49,0,0,65,
2013,8,16,4,23,26,998,0.89,0,0,61,
2013,8,16,5,23,26,997,1.79,0,0,60,
2013,8,16,6,24,27,997,0.89,0,0,57,
2013,8,16,7,24,27,997,1.78,0,1,68,
2013,8,16,8,24,27,997,1.79,0,2,75,
2013,8,16,9,24,27,997,3.58,0,0,83,
2013,8,16,10,25,28,997,0.89,0,0,96,
2013,8,16,11,25,28,997,1.78,0,0,111,
2013,8,16,12,25,30,997,2.67,0,0,98,
2013,8,16,13,26,30,996,1.79,0,0,102,
2013,8,16,14,26,30,996,0.89,0,0,117,
2013,8,16,15,26,30,997,3.13,0,0,127,
2013,8,16,16,26,30,996,1.79,0,0,136,
2013,8,16,17,26,30,996,0.89,0,0,140,
2013,8,16,18,26,30,997,1.78,0,0,154,
2013,8,16,19,26,29,997,1.79,0,0,143,
2013,8,16,20,26,29,997,0.89,0,0,145,
2013,8,16,21,25,28,998,0.89,0,0,148,
2013,8,16,22,26,28,998,1.78,0,1,154,
2013,8,16,23,25,28,998,2.67,0,0,150,
2013,8,17,0,25,28,998,3.56,0,0,155,
2013,8,17,1,26,28,997,1.79,0,0,157,
2013,8,17,2,25,28,998,0.89,0,0,145,
2013,8,17,3,25,27,998,0.45,0,0,113,
2013,8,17,4,24,26,998,1.79,0,0,40,
2013,8,17,5,17,30,999,6.71,0,0,24,
2013,8,17,6,15,29,999,11.63,0,0,26,
2013,8,17,7,14,31,1001,18.78,0,0,21,
2013,8,17,8,12,32,1001,24.59,0,0,24,
2013,8,17,9,13,33,1001,31.74,0,0,25,
2013,8,17,10,12,33,1001,39.79,0,0,32,
2013,8,17,11,12,34,1001,47.84,0,0,39,
2013,8,17,12,10,34,1001,55.89,0,0,42,
2013,8,17,13,11,34,1001,61.7,0,0,29,
2013,8,17,14,11,35,1001,69.75,0,0,29,
2013,8,17,15,11,35,1001,77.8,0,0,27,
2013,8,17,16,11,35,1001,86.74,0,0,24,
2013,8,17,17,10,35,1001,94.79,0,0,20,
2013,8,17,18,10,34,1001,101.94,0,0,18,
2013,8,17,19,9,33,1002,107.75,0,0,18,
2013,8,17,20,10,32,1002,112.67,0,0,17,
2013,8,17,21,13,28,1003,116.69,0,0,13,
2013,8,17,22,16,25,1004,1.79,0,0,17,
2013,8,17,23,14,25,1004,1.79,0,0,17,
2013,8,18,0,14,23,1005,0.89,0,0,16,
2013,8,18,1,14,24,1005,3.13,0,0,9,
2013,8,18,2,14,24,1006,1.79,0,0,13,
2013,8,18,3,15,21,1006,3.13,0,0,9,
2013,8,18,4,16,21,1007,1.79,0,0,15,
2013,8,18,5,15,23,1008,0.45,0,0,18,
2013,8,18,6,16,22,1008,1.79,0,0,13,
2013,8,18,7,17,25,1009,5.81,0,0,11,
2013,8,18,8,14,28,1009,4.02,0,0,10,
2013,8,18,9,15,29,1009,8.04,0,0,16,
2013,8,18,10,14,31,1009,3.13,0,0,13,
2013,8,18,11,14,32,1009,6.26,0,0,11,
2013,8,18,12,12,33,1009,1.79,0,0,12,
2013,8,18,13,13,33,1008,1.79,0,0,12,
2013,8,18,14,13,33,1008,3.13,0,0,10,
2013,8,18,15,13,34,1007,1.79,0,0,16,
2013,8,18,16,13,33,1007,3.13,0,0,15,
2013,8,18,17,13,32,1006,4.92,0,0,18,
2013,8,18,18,14,32,1006,0.89,0,0,22,
2013,8,18,19,14,30,1007,4.02,0,0,20,
2013,8,18,20,14,30,1008,7.15,0,0,27,
2013,8,18,21,14,30,1009,3.13,0,0,21,
2013,8,18,22,17,27,1009,4.02,0,0,26,
2013,8,18,23,17,24,1009,1.79,0,0,27,
2013,8,19,1,18,23,1010,6.71,0,0,44,
2013,8,19,2,17,21,1010,9.84,0,0,39,
2013,8,19,3,16,22,1010,12.97,0,0,36,
2013,8,19,4,16,21,1010,16.99,0,0,29,
2013,8,19,5,15,19,1010,20.12,0,0,22,
2013,8,19,6,16,20,1011,0.89,0,0,20,
2013,8,19,7,17,23,1011,1.78,0,0,18,
2013,8,19,8,16,27,1011,1.79,0,0,19,
2013,8,19,9,13,28,1012,1.79,0,0,17,
2013,8,19,10,13,30,1012,3.13,0,0,21,
2013,8,19,11,13,32,1011,4.92,0,0,17,
2013,8,19,12,11,32,1011,0.89,0,0,19,
2013,8,19,13,13,33,1010,2.68,0,0,14,
2013,8,19,14,11,34,1009,3.57,0,0,17,
2013,8,19,15,11,33,1009,1.79,0,0,8,
2013,8,19,16,7,34,1008,0.89,0,0,12,
2013,8,19,17,12,33,1008,1.79,0,0,17,
2013,8,19,18,12,31,1008,3.58,0,0,25,
2013,8,19,19,13,29,1008,6.71,0,0,36,
2013,8,19,20,18,28,1009,0.89,0,0,27,
2013,8,19,21,15,27,1009,1.79,0,0,33,
2013,8,19,22,17,25,1009,3.58,0,0,40,
2013,8,19,23,19,24,1010,4.47,0,0,48,
2013,8,20,0,19,24,1010,6.26,0,0,41,
2013,8,20,1,19,23,1010,8.05,0,0,57,
2013,8,20,2,19,23,1009,9.84,0,0,70,
2013,8,20,3,19,24,1009,0.45,0,0,69,
2013,8,20,4,19,24,1009,3.13,0,0,76,
2013,8,20,5,19,23,1010,4.92,0,0,92,
2013,8,20,6,19,23,1010,1.79,0,0,116,
2013,8,20,7,20,24,1010,0.89,0,0,122,
2013,8,20,8,20,26,1011,1.79,0,0,120,
2013,8,20,9,19,27,1011,3.58,0,0,118,
2013,8,20,10,20,29,1010,5.37,0,0,108,
2013,8,20,11,20,29,1010,7.16,0,0,98,
2013,8,20,12,20,29,1009,10.29,0,0,91,
2013,8,20,13,20,29,1008,13.42,0,0,92,
2013,8,20,14,21,28,1008,4.02,0,0,70,
2013,8,20,15,22,27,1007,7.15,0,1,63,
2013,8,20,16,21,27,1007,3.13,0,2,66,
2013,8,20,17,22,26,1007,4.02,0,0,75,
2013,8,20,18,22,25,1007,8.04,0,1,104,
2013,8,20,19,22,24,1007,3.13,0,2,105,
2013,8,20,20,22,25,1008,4.92,0,3,109,
2013,8,20,21,21,25,1009,6.71,0,0,110,
2013,8,20,22,22,24,1008,1.79,0,0,123,
2013,8,20,23,22,24,1008,0.89,0,0,115,
2013,8,21,1,21,24,1008,0.89,0,0,118,
2013,8,21,2,22,24,1008,1.78,0,0,117,
2013,8,21,3,21,24,1008,1.79,0,0,111,
2013,8,21,4,22,24,1008,0.89,0,0,113,
2013,8,21,5,22,24,1008,0.89,0,0,120,
2013,8,21,6,21,23,1008,1.79,0,0,118,
2013,8,21,7,22,24,1008,0.89,0,0,140,
2013,8,21,8,22,25,1009,1.78,0,0,117,
2013,8,21,9,22,26,1009,2.67,0,0,118,
2013,8,21,10,22,27,1009,3.56,0,0,121,
2013,8,21,11,22,27,1009,1.79,0,0,109,
2013,8,21,12,20,28,1008,4.92,0,0,112,
2013,8,21,13,20,29,1007,8.05,0,0,101,
2013,8,21,14,19,31,1007,11.18,0,0,95,
2013,8,21,15,18,31,1007,14.31,0,0,85,
2013,8,21,16,18,31,1006,18.33,0,0,69,
2013,8,21,17,17,31,1006,21.46,0,0,61,
2013,8,21,18,17,28,1006,24.59,0,0,72,
2013,8,21,19,17,26,1006,26.38,0,0,74,
2013,8,21,20,17,25,1007,28.17,0,0,73,
2013,8,21,21,17,24,1007,29.96,0,0,90,
2013,8,21,22,18,23,1007,31.75,0,0,93,
2013,8,21,23,18,21,1007,32.64,0,0,90,
2013,8,22,0,18,21,1007,33.53,0,0,106,
2013,8,22,1,19,21,1007,35.32,0,0,97,
2013,8,22,2,19,21,1008,0.89,0,0,98,
2013,8,22,3,18,21,1008,0.89,0,0,116,
2013,8,22,4,19,21,1008,0.89,0,0,144,
2013,8,22,6,18,20,1009,3.13,0,0,143,
2013,8,22,7,20,22,1009,0.89,0,0,140,
2013,8,22,8,19,24,1009,3.13,0,0,117,
2013,8,22,9,19,24,1009,6.26,0,0,108,
2013,8,22,10,19,25,1010,0.89,0,0,119,
2013,8,22,11,20,25,1010,1.79,0,1,115,
2013,8,22,12,21,24,1009,1.79,0,2,115,
2013,8,22,13,20,26,1009,3.58,0,3,123,
2013,8,22,16,21,26,1008,1.79,0,0,127,
2013,8,22,17,21,26,1008,4.92,0,0,139,
2013,8,22,18,20,27,1008,6.71,0,0,128,
2013,8,22,19,21,25,1008,0.89,0,0,105,
2013,8,22,20,20,26,1009,1.79,0,0,117,
2013,8,22,21,21,24,1009,0.89,0,0,123,
2013,8,22,22,20,24,1009,1.79,0,0,141,
2013,8,22,23,21,23,1009,0.45,0,0,121,
2013,8,23,0,21,23,1009,1.79,0,0,110,
2013,8,23,1,21,23,1009,2.68,0,0,116,
2013,8,23,2,21,23,1009,4.47,0,0,148,
2013,8,23,3,20,23,1009,7.6,0,0,150,
2013,8,23,4,19,23,1009,10.73,0,0,114,
2013,8,23,5,19,22,1009,14.75,0,0,89,
2013,8,23,6,19,22,1010,18.77,0,0,72,
2013,8,23,7,19,23,1010,21.9,0,0,97,
2013,8,23,8,18,24,1010,25.03,0,0,77,
2013,8,23,9,18,26,1010,26.82,0,0,77,
2013,8,23,10,16,28,1010,30.84,0,0,68,
2013,8,23,11,14,32,1010,32.63,0,0,59,
2013,8,23,12,11,33,1009,1.79,0,0,35,
2013,8,23,13,10,33,1008,5.81,0,0,26,
2013,8,23,14,11,34,1008,7.6,0,0,5,
2013,8,23,15,12,34,1007,9.39,0,0,12,
2013,8,23,16,11,34,1007,11.18,0,0,15,
2013,8,23,17,13,33,1007,1.79,0,0,18,
2013,8,23,18,12,32,1007,0.89,0,0,18,
2013,8,23,19,17,27,1007,1.78,0,0,19,
2013,8,23,20,17,25,1008,2.67,0,0,23,
2013,8,23,21,16,25,1009,3.56,0,0,36,
2013,8,23,22,17,23,1009,4.01,0,0,43,
2013,8,23,23,18,22,1009,0.89,0,0,39,
2013,8,24,0,17,22,1010,2.68,0,0,44,
2013,8,24,1,17,22,1010,1.79,0,0,73,
2013,8,24,2,17,21,1010,0.89,0,0,85,
2013,8,24,3,17,20,1010,1.79,0,0,81,
2013,8,24,4,16,20,1009,3.58,0,0,64,
2013,8,24,5,16,19,1009,5.37,0,0,54,
2013,8,24,6,16,20,1010,8.5,0,0,38,
2013,8,24,7,16,21,1010,11.63,0,0,27,
2013,8,24,8,16,24,1010,14.76,0,0,31,
2013,8,24,9,15,27,1010,17.89,0,0,31,
2013,8,24,10,13,29,1010,21.02,0,0,22,
2013,8,24,11,12,31,1010,24.15,0,0,22,
2013,8,24,12,12,32,1009,1.79,0,0,20,
2013,8,24,13,9,35,1009,3.13,0,0,22,
2013,8,24,14,12,34,1008,3.13,0,0,11,
2013,8,24,15,10,34,1008,6.26,0,0,11,
2013,8,24,16,13,34,1007,3.13,0,0,11,
2013,8,24,17,11,34,1007,4.92,0,0,18,
2013,8,24,18,13,31,1007,6.71,0,0,17,
2013,8,24,19,15,28,1007,8.5,0,0,39,
2013,8,24,20,13,27,1008,10.29,0,0,50,
2013,8,24,21,16,26,1008,12.08,0,0,47,
2013,8,24,22,17,23,1008,0.89,0,0,49,
2013,8,24,23,18,23,1008,1.78,0,0,52,
2013,8,25,0,18,22,1008,1.79,0,0,70,
2013,8,25,1,18,22,1008,3.58,0,0,95,
2013,8,25,2,17,20,1008,1.79,0,0,101,
2013,8,25,3,17,20,1008,3.58,0,0,59,
2013,8,25,4,17,20,1008,5.37,0,0,54,
2013,8,25,5,16,19,1008,7.16,0,0,47,
2013,8,25,6,16,19,1008,8.95,0,0,28,
2013,8,25,7,17,23,1009,10.74,0,0,31,
2013,8,25,8,17,26,1009,0.89,0,0,26,
2013,8,25,9,16,28,1009,1.79,0,0,29,
2013,8,25,10,17,29,1008,0.89,0,0,27,
2013,8,25,11,16,31,1008,1.78,0,0,29,
2013,8,25,12,15,33,1007,1.79,0,0,27,
2013,8,25,13,14,33,1006,3.58,0,0,33,
2013,8,25,14,13,35,1005,5.37,0,0,31,
2013,8,25,15,11,34,1004,9.39,0,0,44,
2013,8,25,16,13,34,1004,15.2,0,0,38,
2013,8,25,17,13,34,1004,21.01,0,0,37,
2013,8,25,18,12,32,1003,25.03,0,0,42,
2013,8,25,19,12,30,1003,29.05,0,0,37,
2013,8,25,20,15,28,1004,33.07,0,0,45,
2013,8,25,21,16,27,1004,36.2,0,0,41,
2013,8,25,22,17,26,1004,0.89,0,0,50,
2013,8,25,23,17,25,1003,1.78,0,0,49,
2013,8,26,0,17,24,1004,2.67,0,0,51,
2013,8,26,1,18,23,1004,1.79,0,0,53,
2013,8,26,2,18,22,1004,0.89,0,0,62,
2013,8,26,3,18,21,1004,3.13,0,0,65,
2013,8,26,4,18,21,1004,0.89,0,0,74,
2013,8,26,5,17,20,1005,3.13,0,0,74,
2013,8,26,6,17,20,1006,7.15,0,0,57,
2013,8,26,7,17,24,1006,10.28,0,0,50,
2013,8,26,8,16,27,1006,4.02,0,0,50,
2013,8,26,9,14,30,1007,7.15,0,0,37,
2013,8,26,10,12,31,1007,11.17,0,0,23,
2013,8,26,11,10,32,1007,14.3,0,0,16,
2013,8,26,12,12,33,1006,3.13,0,0,13,
2013,8,26,13,13,33,1005,4.92,0,0,16,
2013,8,26,14,11,33,1005,8.94,0,0,30,
2013,8,26,15,12,33,1004,12.96,0,0,30,
2013,8,26,16,16,32,1004,17.88,0,0,38,
2013,8,26,17,16,31,1004,21.9,0,0,75,
2013,8,26,18,20,29,1004,26.82,0,0,121,
2013,8,26,19,19,28,1005,31.74,0,0,98,
2013,8,26,20,20,27,1006,36.66,0,0,84,
2013,8,26,21,20,26,1007,41.58,0,0,71,
2013,8,26,22,19,24,1007,46.5,0,0,55,
2013,8,26,23,19,24,1008,49.63,0,0,50,
2013,8,27,0,19,24,1008,51.42,0,0,59,
2013,8,27,1,18,23,1008,54.55,0,0,57,
2013,8,27,2,18,22,1008,57.68,0,0,51,
2013,8,27,3,18,23,1008,60.81,0,0,47,
2013,8,27,4,17,23,1008,63.94,0,0,51,
2013,8,27,5,17,23,1008,67.07,0,0,51,
2013,8,27,6,17,23,1008,70.2,0,0,51,
2013,8,27,7,17,23,1008,71.99,0,0,56,
2013,8,27,8,17,23,1009,73.78,0,0,57,
2013,8,27,9,17,23,1009,76.91,0,0,59,
2013,8,27,10,18,24,1009,80.04,0,0,60,
2013,8,27,11,18,25,1009,83.17,0,0,62,
2013,8,27,12,19,25,1008,86.3,0,0,65,
2013,8,27,13,19,25,1007,1.79,0,0,60,
2013,8,27,14,19,26,1007,3.58,0,0,65,
2013,8,27,15,20,26,1006,1.79,0,0,67,
2013,8,27,16,20,26,1006,5.81,0,0,61,
2013,8,27,17,20,26,1006,9.83,0,0,54,
2013,8,27,18,20,26,1006,12.96,0,0,50,
2013,8,27,19,20,25,1005,16.09,0,0,48,
2013,8,27,20,19,25,1006,21.01,0,0,46,
2013,8,27,21,19,24,1005,25.03,0,1,55,
2013,8,27,22,19,24,1005,29.05,0,0,44,
2013,8,27,23,19,24,1005,32.18,0,1,38,
2013,8,28,0,18,23,1004,36.2,0,2,33,
2013,8,28,1,18,23,1003,40.22,0,0,37,
2013,8,28,2,18,23,1002,45.14,0,0,39,
2013,8,28,3,18,23,1002,48.27,0,0,40,
2013,8,28,4,19,22,1001,52.29,0,1,49,
2013,8,28,5,19,22,1001,54.08,0,2,57,
2013,8,28,6,19,21,1000,55.87,0,3,54,
2013,8,28,7,19,21,1000,1.79,0,4,60,
2013,8,28,8,19,21,1001,2.68,0,5,68,
2013,8,28,9,19,21,1001,0.89,0,0,69,
2013,8,28,10,20,22,1000,0.89,0,0,75,
2013,8,28,11,20,22,1000,1.79,0,0,84,
2013,8,28,12,20,24,999,0.89,0,0,103,
2013,8,28,13,21,26,999,1.78,0,0,94,
2013,8,28,14,20,25,999,2.67,0,0,81,
2013,8,28,15,20,25,998,3.56,0,0,75,
2013,8,28,16,20,25,998,4.45,0,0,85,
2013,8,28,17,20,25,998,5.34,0,0,74,
2013,8,28,18,21,25,998,6.23,0,0,75,
2013,8,28,19,21,24,998,7.12,0,0,72,
2013,8,28,20,21,23,998,1.79,0,0,85,
2013,8,28,21,21,23,998,0.89,0,0,101,
2013,8,28,22,20,23,998,1.78,0,0,112,
2013,8,28,23,20,22,998,2.67,0,0,116,
2013,8,29,0,20,22,998,0.89,0,0,124,
2013,8,29,1,20,22,998,0.89,0,0,124,
2013,8,29,2,20,22,999,1.78,0,0,113,
2013,8,29,3,20,21,998,1.79,0,0,118,
2013,8,29,4,19,20,999,0.89,0,0,106,
2013,8,29,5,18,21,999,3.13,0,0,73,
2013,8,29,6,15,22,1000,8.05,0,0,16,
2013,8,29,7,9,25,1000,16.99,0,0,20,
2013,8,29,8,8,26,1000,25.93,0,0,14,
2013,8,29,9,8,27,1000,35.76,0,0,16,
2013,8,29,10,8,28,1001,43.81,0,0,12,
2013,8,29,11,8,29,1001,53.64,0,0,9,
2013,8,29,12,7,29,1002,65.71,0,0,11,
2013,8,29,13,5,29,1002,77.78,0,0,9,
2013,8,29,14,5,29,1003,88.96,0,0,10,
2013,8,29,15,6,29,1003,98.79,0,0,9,
2013,8,29,16,6,28,1004,109.97,0,0,7,
2013,8,29,17,7,27,1004,119.8,0,0,10,
2013,8,29,18,7,25,1005,127.85,0,0,8,
2013,8,29,19,7,24,1005,135.9,0,0,12,
2013,8,29,20,8,24,1006,141.71,0,0,15,
2013,8,29,21,9,23,1007,146.63,0,0,12,
2013,8,29,22,12,20,1008,149.76,0,0,16,
2013,8,29,23,11,22,1008,5.81,0,0,14,
2013,8,30,0,10,21,1010,11.62,0,0,14,
2013,8,30,1,8,21,1010,16.54,0,0,8,
2013,8,30,2,10,20,1011,21.46,0,1,10,
2013,8,30,3,10,19,1011,3.13,0,0,10,
2013,8,30,4,12,18,1011,4.92,0,1,9,
2013,8,30,5,12,18,1012,6.71,0,0,6,
2013,8,30,6,11,19,1013,9.84,0,0,10,
2013,8,30,7,11,19,1013,12.97,0,0,13,
2013,8,30,8,11,21,1014,14.76,0,0,13,
2013,8,30,9,8,23,1014,18.78,0,0,16,
2013,8,30,10,8,25,1014,22.8,0,0,13,
2013,8,30,11,6,26,1013,27.72,0,0,10,
2013,8,30,12,5,26,1012,31.74,0,0,9,
2013,8,30,17,5,28,1010,0.89,0,0,10,
2013,8,30,18,6,25,1010,3.13,0,0,13,
2013,8,30,19,9,23,1010,4.92,0,0,18,
2013,8,30,20,12,20,1011,6.71,0,0,34,
2013,8,30,21,9,21,1011,8.5,0,0,36,
2013,8,30,22,8,23,1011,13.42,0,0,33,
2013,8,30,23,11,20,1012,0.89,0,0,31,
2013,8,31,0,12,17,1012,0.89,0,0,34,
2013,8,31,1,12,18,1011,1.79,0,0,49,
2013,8,31,2,11,16,1011,2.68,0,0,35,
2013,8,31,3,11,16,1012,4.47,0,0,43,
2013,8,31,4,11,15,1011,6.26,0,0,39,
2013,8,31,5,10,14,1012,8.05,0,0,30,
2013,8,31,6,10,15,1012,9.84,0,0,18,
2013,8,31,7,12,18,1013,11.63,0,0,21,
2013,8,31,8,10,22,1013,15.65,0,0,25,
2013,8,31,9,9,24,1013,4.02,0,0,27,
2013,8,31,10,7,27,1013,3.13,0,0,19,
2013,8,31,11,7,28,1013,6.26,0,0,13,
2013,8,31,12,6,29,1012,9.39,0,0,12,
2013,8,31,13,4,30,1012,0.89,0,0,10,
2013,8,31,14,3,30,1011,1.79,0,0,10,
2013,8,31,15,2,31,1010,1.79,0,0,14,
2013,8,31,16,2,31,1010,3.13,0,0,15,
2013,8,31,17,7,28,1010,1.79,0,0,18,
2013,8,31,18,10,25,1010,2.68,0,0,21,
2013,8,31,19,10,25,1010,0.89,0,0,16,
2013,8,31,20,12,21,1011,1.79,0,0,24,
2013,8,31,21,14,19,1011,0.89,0,0,17,
2013,8,31,22,14,20,1012,3.13,0,0,22,
2013,8,31,23,13,21,1012,8.94,0,0,38,
2013,9,1,0,13,20,1013,12.96,0,0,55,
2013,9,1,1,12,19,1013,0.89,0,0,76,
2013,9,1,2,13,17,1013,1.78,0,0,73,
2013,9,1,3,12,16,1013,1.79,0,0,55,
2013,9,1,4,12,16,1013,0.89,0,0,39,
2013,9,1,5,12,15,1013,3.13,0,0,37,
2013,9,1,6,12,15,1014,6.26,0,0,40,
2013,9,1,7,14,18,1014,8.05,0,0,42,
2013,9,1,8,13,21,1014,3.13,0,0,39,
2013,9,1,9,12,23,1014,6.26,0,0,35,
2013,9,1,10,12,24,1014,9.39,0,0,33,
2013,9,1,11,13,27,1014,11.18,0,0,31,
2013,9,1,12,11,28,1013,1.79,0,0,35,
2013,9,1,13,11,29,1013,1.79,0,0,33,
2013,9,1,14,10,30,1012,1.79,0,0,30,
2013,9,1,15,9,30,1011,1.79,0,0,42,
2013,9,1,16,10,29,1012,0.89,0,0,45,
2013,9,1,17,11,28,1011,3.13,0,0,49,
2013,9,1,18,13,27,1012,6.26,0,0,55,
2013,9,1,19,15,25,1012,8.05,0,1,64,
2013,9,1,20,17,23,1013,3.13,0,2,66,
2013,9,1,21,16,23,1014,0.89,0,0,69,
2013,9,1,22,15,23,1015,4.02,0,0,65,
2013,9,1,23,15,21,1015,1.79,0,0,55,
2013,9,2,0,15,19,1014,0.89,0,0,71,
2013,9,2,1,14,18,1014,3.13,0,0,84,
2013,9,2,2,13,19,1015,0.89,0,0,89,
2013,9,2,3,14,18,1015,0.89,0,0,29,
2013,9,2,4,14,17,1015,0.45,0,0,33,
2013,9,2,5,14,17,1016,0.9,0,0,33,
2013,9,2,6,12,16,1016,1.79,0,0,41,
2013,9,2,7,13,18,1017,0.89,0,0,47,
2013,9,2,8,14,20,1017,1.78,0,0,43,
2013,9,2,9,13,23,1017,2.67,0,0,44,
2013,9,2,10,14,25,1017,1.79,0,0,45,
2013,9,2,11,11,25,1017,1.79,0,0,49,
2013,9,2,12,12,26,1016,1.79,0,0,43,
2013,9,2,13,12,27,1016,1.79,0,0,47,
2013,9,2,14,12,28,1015,1.79,0,0,57,
2013,9,2,15,12,28,1014,3.58,0,0,55,
2013,9,2,16,13,27,1014,5.37,0,0,65,
2013,9,2,17,13,27,1014,8.5,0,0,74,
2013,9,2,18,13,25,1014,10.29,0,0,74,
2013,9,2,19,15,23,1014,12.08,0,0,76,
2013,9,2,20,17,21,1015,12.97,0,0,82,
2013,9,2,21,17,21,1016,14.76,0,0,89,
2013,9,2,22,16,21,1016,16.55,0,0,87,
2013,9,2,23,17,21,1016,17.44,0,0,80,
2013,9,3,0,17,19,1016,19.23,0,0,82,
2013,9,3,1,16,19,1016,0.89,0,0,95,
2013,9,3,2,16,18,1016,0.89,0,0,102,
2013,9,3,3,16,18,1016,0.45,0,0,96,
2013,9,3,4,16,18,1016,0.89,0,0,122,
2013,9,3,5,16,18,1016,0.89,0,0,132,
2013,9,3,6,16,19,1017,1.78,0,0,112,
2013,9,3,7,16,19,1017,3.13,0,0,99,
2013,9,3,8,15,21,1017,1.79,0,0,79,
2013,9,3,9,16,22,1017,0.89,0,0,66,
2013,9,3,10,16,24,1018,1.78,0,0,66,
2013,9,3,11,16,26,1017,3.57,0,0,76,
2013,9,3,12,15,26,1017,4.46,0,0,80,
2013,9,3,13,16,27,1016,1.79,0,0,89,
2013,9,3,14,16,28,1015,1.79,0,0,93,
2013,9,3,15,16,28,1014,3.58,0,0,98,
2013,9,3,16,16,27,1014,3.13,0,0,109,
2013,9,3,17,15,26,1014,4.92,0,0,109,
2013,9,3,18,15,25,1014,6.71,0,0,115,
2013,9,3,19,17,23,1015,8.5,0,0,124,
2013,9,3,20,17,22,1015,9.39,0,0,119,
2013,9,3,21,16,23,1016,12.52,0,0,101,
2013,9,3,22,16,23,1016,15.65,0,0,103,
2013,9,3,23,17,22,1016,17.44,0,0,123,
2013,9,4,0,17,21,1016,19.23,0,0,133,
2013,9,4,1,17,21,1016,21.02,0,0,135,
2013,9,4,2,17,21,1016,22.81,0,0,144,
2013,9,4,3,17,21,1016,23.7,0,0,160,
2013,9,4,4,17,20,1016,5.81,0,1,149,
2013,9,4,5,16,18,1016,3.13,0,2,38,
2013,9,4,6,16,19,1016,4.92,0,3,38,
2013,9,4,7,16,19,1017,1.79,0,0,50,
2013,9,4,8,16,19,1017,0.89,0,0,58,
2013,9,4,9,17,20,1017,0.89,0,0,62,
2013,9,4,10,17,22,1017,0.89,0,0,58,
2013,9,4,11,17,22,1017,1.79,0,0,67,
2013,9,4,12,16,22,1016,4.92,0,1,77,
2013,9,4,13,17,21,1016,1.79,0,2,85,
2013,9,4,14,17,21,1015,3.58,0,3,74,
2013,9,4,15,17,22,1015,1.79,0,4,72,
2013,9,4,16,17,22,1015,4.92,0,5,68,
2013,9,4,17,16,21,1015,6.71,0,0,68,
2013,9,4,18,17,21,1015,7.6,0,1,70,
2013,9,4,19,17,20,1015,8.49,0,0,65,
2013,9,4,20,17,20,1015,0.45,0,1,81,
